GO:0032076~negative regulation of deoxyribonuclease activity	1676,
GO:0032077~positive regulation of deoxyribonuclease activity	5111,
GO:0032078~negative regulation of endodeoxyribonuclease activity	3001,
GO:0032079~positive regulation of endodeoxyribonuclease activity	6188,207,5580,1663,
GO:0032088~negative regulation of NF-kappaB transcription factor activity	730249,9447,1147,3656,9314,5716,23376,4591,847,5314,307,286430,655,6737,7128,4792,409,1029,408,1611,3654,3275,91662,7114,7187,5607,5740,1545,84875,152138,80149,153090,135644,197358,170622,8887,149951,84166,51588,150684,84807,79918,171392,84868,58509,260434,2302,7874,90268,23411,57162,83737,80279,114548,9971,55914,11261,2672,1240,56849,10616,50943,25855,1540,54106,4795,29108,22900,25950,11213,
GO:0032089~NACHT domain binding	10626,22900,
GO:0032090~Pyrin domain binding	55655,29108,
GO:0032091~negative regulation of protein binding	1855,9270,6790,23028,5195,22943,5155,6590,3433,3434,5899,3300,4043,3080,5599,10763,1454,2932,7009,59082,5499,1601,857,3078,5580,581,5465,166,2801,6093,5300,6996,8536,4776,114769,120892,90167,165904,10498,147138,56155,161882,124857,23032,129531,6653,84062,1663,9212,117166,11315,81494,23394,59343,57669,56998,140706,54552,51339,11040,24144,1522,10273,
GO:0032092~positive regulation of protein binding	4221,889,4242,7015,8767,5071,9026,10211,2641,6708,7448,3326,1440,2035,5899,650,652,6872,118,119,7474,408,2932,89780,567,5901,6135,2280,5310,1020,857,4035,2033,7074,6789,25805,6788,8874,9709,3077,120892,65981,84792,340061,148022,3955,121665,23032,115908,51068,57761,26206,79139,28996,64400,57669,6934,51339,10769,267,23129,9693,5986,
GO:0032093~SAM domain binding	26013,
GO:0032094~response to food	340204,100507055,8915,5020,2691,2520,1208,1543,4353,2539,1373,207,4988,2538,6720,6566,3291,114789,389383,65084,2693,
GO:0032095~regulation of response to food	5582,4504,2475,51738,
GO:0032098~regulation of appetite	6581,5443,5539,4852,5697,3358,3360,644059,23615,85569,
GO:0032099~negative regulation of appetite	8620,885,3952,7349,5465,9607,2693,80763,29937,
GO:0032100~positive regulation of appetite	4852,4988,2693,51738,
GO:0032116~SMC loading complex	25836,23383,
GO:0032119~sequestering of zinc ion	6279,6280,169026,148867,
GO:0032127~dense core granule membrane	101,6860,
GO:0032133~chromosome passenger complex	6790,332,55143,9212,6795,
GO:0032137~guanine/thymine mispair binding	4437,4292,4436,2956,
GO:0032138~single base insertion or deletion binding	5395,
GO:0032139~dinucleotide insertion or deletion binding	5111,4437,4436,
GO:0032142~single guanine insertion binding	4437,4436,2956,
GO:0032143~single thymine insertion binding	4436,2956,
GO:0032144~4-aminobutyrate transaminase complex	18,
GO:0032145~succinate-semialdehyde dehydrogenase binding	18,
GO:0032147~activation of protein kinase activity	8312,10040,6793,9943,10298,7481,5155,796,2056,5621,3690,6176,3643,150,3146,646643,1813,7422,7048,1326,5290,6416,5606,6556,6787,5608,2013,3071,7042,5580,1739,5058,5607,4214,93,9928,6794,80122,2011,92335,57521,92002,80174,142679,2258,55012,4750,9020,4215,4824,55437,9748,23394,65125,28984,1894,63967,56924,51704,57144,27347,51422,22974,51719,7189,11035,
GO:0032148~activation of protein kinase B activity	9270,5170,5155,3630,283,3479,2246,3643,150,7295,6714,151,152,4908,4504,7474,3084,5590,3606,2621,4916,55704,284254,11315,65018,114882,
GO:0032154~cleavage furrow	5662,4221,10733,9600,9051,9727,11258,79541,6840,10617,3688,389,5898,3384,4771,5962,4627,4628,5501,3359,387,382,8766,388,56907,23157,4735,4638,989,5585,5586,55200,55165,84942,84440,124404,113026,256158,23550,84501,54434,57026,84930,84936,83872,84249,79187,29127,1894,54820,51474,23011,
GO:0032156~septin cytoskeleton	5597,
GO:0032173~septin collar	23157,
GO:0032181~dinucleotide repeat insertion binding	4437,4436,
GO:0032182~ubiquitin-like protein binding	55208,123879,23142,54165,84259,
GO:0032183~SUMO binding	8535,8924,2908,5371,6996,10208,54472,10054,1616,
GO:0032184~SUMO polymer binding	55084,6047,54778,375484,9994,
GO:0032185~septin cytoskeleton organization	51057,6242,
GO:0032190~acrosin binding	5104,7784,7783,57829,22932,
GO:0032194~ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	29914,
GO:0032197~transposition, RNA-mediated	54596,4029,
GO:0032199~reverse transcription involved in RNA-mediated transposition	
GO:0032200~telomere organization	8359,8350,3020,84444,
GO:0032201~telomere maintenance via semi-conservative replication	5422,5111,6118,6117,5424,6119,5984,5982,5981,2237,5985,5983,5425,5557,5558,1763,5427,5426,23649,10714,5976,57804,56655,54107,
GO:0032202~telomere assembly	65057,26277,25913,
GO:0032203~telomere formation via telomerase	55135,
GO:0032204~regulation of telomere maintenance	4609,7520,3184,7014,23293,5976,23049,55869,80119,54386,23381,
GO:0032205~negative regulation of telomere maintenance	2067,7014,2072,54386,
GO:0032206~positive regulation of telomere maintenance	4683,5371,546,4361,51548,10111,26354,170506,51750,
GO:0032208~negative regulation of telomere maintenance via recombination	7014,
GO:0032210~regulation of telomere maintenance via telomerase	8658,472,7014,23293,25913,23381,
GO:0032211~negative regulation of telomere maintenance via telomerase	3183,3178,6714,7013,3192,5394,7014,80169,100134934,167227,54464,64282,65057,54984,26277,55226,80119,79991,25913,54552,
GO:0032212~positive regulation of telomere maintenance via telomerase	5609,1736,8658,5073,3178,7520,6950,5595,5594,1499,908,22948,7203,10694,10575,4751,10576,5588,472,545,79618,8550,225689,140609,65057,9212,92345,11284,10574,5570,80351,25913,26272,4216,
GO:0032214~negative regulation of telomere maintenance via semi-conservative replication	7013,7014,
GO:0032217~riboflavin transporter activity	79581,113278,55065,
GO:0032218~riboflavin transport	79581,113278,55065,
GO:0032223~negative regulation of synaptic transmission, cholinergic	43,
GO:0032224~positive regulation of synaptic transmission, cholinergic	10911,3458,6863,3908,6869,
GO:0032225~regulation of synaptic transmission, dopaminergic	1141,25953,85445,
GO:0032226~positive regulation of synaptic transmission, dopaminergic	10211,1141,409,65018,
GO:0032227~negative regulation of synaptic transmission, dopaminergic	6532,5743,
GO:0032228~regulation of synaptic transmission, GABAergic	8224,3845,1813,4763,1268,5728,64854,5334,266743,85445,23228,23349,11188,
GO:0032229~negative regulation of synaptic transmission, GABAergic	3351,6529,134,1269,6812,4889,
GO:0032230~positive regulation of synaptic transmission, GABAergic	760,594857,6863,6869,135,5021,3799,148,766,9001,5581,22871,57555,
GO:0032231~regulation of actin filament bundle assembly	5962,
GO:0032232~negative regulation of actin filament bundle assembly	5071,5216,1072,85358,50944,
GO:0032233~positive regulation of actin filament bundle assembly	5216,5341,7429,5217,3397,3984,345456,11346,79933,23075,171024,
GO:0032237~activation of store-operated calcium channel activity	5336,6786,375346,84766,57620,
GO:0032244~positive regulation of nucleoside transport	134,
GO:0032252~secretory granule localization	10125,5294,4644,
GO:0032258~protein localization by the CVT pathway	441925,8678,22878,
GO:0032259~methylation	121952,645332,751071,100526825,23378,9718,639,11185,92342,8623,7298,1544,653333,5409,1312,2653,191,4144,4837,438,275,3176,7172,63977,9446,4143,2593,27232,84274,728464,51490,79133,57019,10322,127253,196410,118881,124512,114826,138199,84190,51603,85002,79730,133383,131965,220074,4548,83640,23743,51611,59335,29063,64745,79828,25840,79624,57412,56981,56980,56978,29081,55199,51805,27430,4552,10400,51504,29104,
GO:0032261~purine nucleotide salvage	100,
GO:0032264~IMP salvage	3251,270,272,271,
GO:0032266~phosphatidylinositol-3-phosphate binding	285590,3092,6247,8724,4689,56270,55062,153090,23503,124460,25851,51028,91404,129880,57706,56288,399979,90203,84936,81609,55614,79156,57158,57664,54477,57732,55915,28966,11152,253725,26100,23612,23161,
GO:0032268~regulation of cellular protein metabolic process	2629,135293,54434,84735,55737,
GO:0032269~negative regulation of cellular protein metabolic process	348,1906,4282,4790,1910,
GO:0032270~positive regulation of cellular protein metabolic process	7476,8399,9314,183,7040,3630,3624,1435,4792,185,207,7376,1981,10062,9370,29128,
GO:0032272~negative regulation of protein polymerization	7417,
GO:0032273~positive regulation of protein polymerization	11076,
GO:0032274~gonadotropin secretion	64855,
GO:0032275~luteinizing hormone secretion	6926,7110,2297,
GO:0032277~negative regulation of gonadotropin secretion	64111,
GO:0032279~asymmetric synapse	1129,1131,2917,10564,
GO:0032280~symmetric synapse	5179,1129,4923,10564,
GO:0032281~AMPA glutamate receptor complex	729956,402117,729993,440829,10368,93145,2890,2891,2892,2893,59284,1742,375567,254263,388336,26090,149111,126129,59283,1741,118427,57406,64840,22908,27092,27091,10369,
GO:0032286~central nervous system myelin maintenance	1191,5728,79152,745,
GO:0032287~peripheral nervous system myelin maintenance	6647,207,208,79152,64398,79628,10397,
GO:0032288~myelin assembly	2817,3611,8898,64398,9896,200576,
GO:0032289~central nervous system myelin formation	7097,2068,26011,
GO:0032290~peripheral nervous system myelin formation	400746,23405,
GO:0032298~positive regulation of DNA-dependent DNA replication initiation	1017,
GO:0032299~ribonuclease H2 complex	10535,79621,84153,
GO:0032300~mismatch repair complex	4438,4439,441194,27030,
GO:0032301~MutSalpha complex	4436,2956,
GO:0032302~MutSbeta complex	4437,4436,
GO:0032304~negative regulation of icosanoid secretion	186,8529,
GO:0032305~positive regulation of icosanoid secretion	8529,1579,
GO:0032308~positive regulation of prostaglandin secretion	8399,5020,3553,1906,5608,5025,5027,
GO:0032310~prostaglandin secretion	10257,4843,3952,
GO:0032311~angiogenin-PRI complex	283,6050,
GO:0032324~molybdopterin cofactor biosynthetic process	27304,4338,55034,10243,51562,4337,9054,
GO:0032328~alanine transport	54407,388662,
GO:0032330~regulation of chondrocyte differentiation	6474,4094,1490,2734,10736,7227,85477,
GO:0032331~negative regulation of chondrocyte differentiation	7483,6591,26585,5741,2736,5915,5744,652,5916,1499,7046,8200,6662,81792,579,2202,150356,11173,
GO:0032332~positive regulation of chondrocyte differentiation	658,8817,2737,5447,654,3207,6660,55553,94,8200,6662,4088,5970,7704,860,3549,91461,392255,4017,
GO:0032342~aldosterone biosynthetic process	8912,1584,1585,
GO:0032348~negative regulation of aldosterone biosynthetic process	650,653,5978,27122,
GO:0032349~positive regulation of aldosterone biosynthetic process	654,54361,
GO:0032350~regulation of hormone metabolic process	6934,
GO:0032354~response to follicle-stimulating hormone	440,6715,6716,7049,5069,2693,
GO:0032355~response to estradiol	7476,8835,10095,2255,4968,50846,10266,8854,8930,53615,1471,7040,5020,5179,2688,920,1277,1410,2099,847,301,338,1544,2821,7054,2155,2950,5159,5914,7035,2101,5111,1938,2113,3248,374,1728,3485,655,5066,5764,595,7026,6869,811,1843,952,2706,1490,6870,6529,5021,6532,1499,5743,6774,4987,3952,117,836,5737,1027,3361,4324,6777,7349,842,3169,637,5728,6812,6569,29966,5727,2021,3549,3767,841,10631,8648,2146,2693,572,7479,5932,10628,9915,58189,8932,1789,4152,1788,
GO:0032356~oxidized DNA binding	7515,
GO:0032357~oxidized purine DNA binding	4968,9401,4437,6188,4436,2956,
GO:0032358~oxidized pyrimidine DNA binding	6188,
GO:0032361~pyridoxal phosphate catabolic process	57026,
GO:0032364~oxygen homeostasis	6648,212,7477,3091,54583,64428,
GO:0032366~intracellular sterol transport	10577,
GO:0032367~intracellular cholesterol transport	19,9619,6770,10577,134429,27183,
GO:0032368~regulation of lipid transport	5071,57540,
GO:0032369~negative regulation of lipid transport	3690,3685,7376,10062,
GO:0032370~positive regulation of lipid transport	9227,4035,
GO:0032374~regulation of cholesterol transport	341,337,706,4035,
GO:0032375~negative regulation of cholesterol transport	336,341,344,4790,
GO:0032376~positive regulation of cholesterol transport	5244,7376,10062,9388,
GO:0032383~regulation of intracellular cholesterol transport	116150,20,64801,
GO:0032385~positive regulation of intracellular cholesterol transport	6342,
GO:0032386~regulation of intracellular transport	23286,92840,51308,65055,
GO:0032387~negative regulation of intracellular transport	1409,1410,4131,
GO:0032388~positive regulation of intracellular transport	1778,4926,23209,10615,11132,
GO:0032389~MutLalpha complex	5379,5383,5380,4292,5378,5395,5387,107161145,7486,
GO:0032391~photoreceptor connecting cilium	80184,4867,755,261734,7399,2779,4117,403,1069,6101,1068,4647,4735,9657,6903,84140,124590,23322,94137,90410,57728,22920,57096,585,9742,55764,51332,10210,55081,55812,57576,51098,56121,
GO:0032392~DNA geometric change	3149,3146,3148,7978,
GO:0032393~MHC class I receptor activity	11126,3813,10859,3140,51348,
GO:0032394~MHC class Ib receptor activity	22914,
GO:0032395~MHC class II receptor activity	3122,3118,3117,3119,3120,3111,3112,3113,3125,3872,
GO:0032396~inhibitory MHC class I receptor activity	10288,
GO:0032398~MHC class Ib protein complex	3133,
GO:0032399~HECT domain binding	9083,
GO:0032400~melanosome localization	5873,4935,65082,26276,
GO:0032401~establishment of melanosome localization	357,64284,
GO:0032402~melanosome transport	5874,434,5873,4935,8766,5861,10540,1639,9230,388552,55212,129880,55686,63915,585,583,84100,64284,8195,26258,4644,
GO:0032403~protein complex binding	441925,322,7288,10059,4697,889,9270,10419,9368,8837,8440,6801,5189,5885,7097,1515,9681,9810,8408,7289,10491,8787,160,9531,4609,4893,3845,1410,5621,3689,3688,3856,731,732,733,203068,154,3880,1211,6237,5792,3329,5915,7067,1191,1019,3059,525,5156,4072,7253,5126,3673,466,26,3683,7416,7385,2192,5479,6188,595,4801,4792,328,3356,1373,7384,7529,409,4261,2200,6928,5501,2322,6720,1026,822,3030,836,4524,4905,1027,8826,7386,10972,5903,1028,6767,1785,7275,10134,4702,3832,3651,9798,8775,3071,859,1488,5908,4149,9114,5499,5906,2782,9978,2783,163,5520,1742,8241,5250,6711,5214,6531,2074,5970,2902,6569,10657,5465,4035,22937,5756,7186,29966,8772,1161,472,5082,23542,8737,5190,8453,5727,3914,7919,7486,2185,4779,23510,22796,841,23209,23450,8431,8717,7247,10454,8648,1642,4704,64175,5174,114803,153090,55604,146206,79618,129138,23191,55070,55670,79924,84268,167691,8631,55719,151963,10006,57521,79734,197259,201163,55845,23522,1643,8936,8850,7353,79643,192111,25942,51654,25828,7251,84250,60673,57504,55135,55080,81565,81858,3622,59345,10736,54585,27185,29888,56852,54442,10152,50632,10769,9419,51160,55966,22994,10787,22895,10998,28964,51024,9894,50944,11035,23607,10163,
GO:0032405~MutLalpha complex binding	5111,4436,2956,545,11277,4595,
GO:0032406~MutLbeta complex binding	4595,
GO:0032407~MutSalpha complex binding	4292,5395,545,11277,4595,
GO:0032408~MutSbeta complex binding	4595,
GO:0032410~negative regulation of transporter activity	11060,6622,80762,54602,55917,
GO:0032411~positive regulation of transporter activity	6446,9143,5444,4297,23678,10110,
GO:0032412~regulation of ion transmembrane transporter activity	10768,
GO:0032414~positive regulation of ion transmembrane transporter activity	3359,65267,27347,7225,
GO:0032415~regulation of sodium:proton antiporter activity	9368,
GO:0032416~negative regulation of sodium:proton antiporter activity	9368,1814,
GO:0032417~positive regulation of sodium:proton antiporter activity	81,1815,54997,11261,
GO:0032418~lysosome localization	23095,23557,2647,55004,282991,79803,23207,118426,65082,54785,4135,79036,83871,26276,79929,54664,55207,10013,
GO:0032419~extrinsic component of lysosome membrane	7879,
GO:0032420~stereocilium	643226,389207,25794,5205,10518,389,5962,5048,7401,4354,2059,4647,286262,11344,125336,90410,9732,54084,84173,65217,583,64072,57688,25861,51168,9750,11133,9497,10083,
GO:0032421~stereocilium bundle	7399,8989,3620,9732,
GO:0032422~purine-rich negative regulatory element binding	2004,5813,
GO:0032423~regulation of mismatch repair	8313,
GO:0032425~positive regulation of mismatch repair	5582,3146,
GO:0032426~stereocilium tip	554225,83715,9368,388551,161497,222662,117532,117531,9455,
GO:0032427~GBD domain binding	23433,998,
GO:0032428~beta-N-acetylgalactosaminidase activity	2760,
GO:0032429~regulation of phospholipase A2 activity	5538,4035,
GO:0032430~positive regulation of phospholipase A2 activity	185,
GO:0032431~activation of phospholipase A2 activity	283,5319,
GO:0032432~actin filament bundle	1410,7429,3936,5358,4082,5357,144347,79778,359845,
GO:0032433~filopodium tip	160,7429,3093,2332,23191,22871,10519,57348,26031,4651,7976,4644,
GO:0032434~regulation of proteasomal ubiquitin-dependent protein catabolic process	7480,23376,369,5886,5887,3093,2768,150684,11146,79016,56893,
GO:0032435~negative regulation of proteasomal ubiquitin-dependent protein catabolic process	101927423,6386,10755,9683,3326,7917,2272,6135,51035,4534,6469,6880,23274,131377,3077,11011,57805,6599,55872,11315,51322,29997,29843,9529,
GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	1855,6790,4092,5071,863,9655,5716,8554,10425,90865,2629,3303,1191,6872,207,8078,2729,1452,1453,1454,1050,5663,2932,9781,5347,5886,7415,6613,9978,7341,10399,1601,4193,9817,7336,91694,164832,131377,79836,120892,127544,55070,255488,285671,55212,22933,90637,26263,64326,154214,51444,122809,28951,85409,115992,55743,54941,65992,144165,25898,57761,10221,25897,10769,23640,29997,54467,9604,10273,25820,55905,51667,
GO:0032437~cuticular plate	148930,10518,6708,6711,
GO:0032438~melanosome organization	8546,8943,8934,164,23557,7306,6490,434,4935,2647,357,388552,282991,63915,84062,1130,8907,63971,55330,26258,
GO:0032439~endosome localization	392,55004,51479,4645,
GO:0032440~2-alkenal reductase [NAD(P)] activity	22949,
GO:0032444~activin responsive factor complex	8928,4089,4087,
GO:0032446~protein modification by small protein conjugation	10537,83734,
GO:0032447~protein urmylation	27304,
GO:0032448~DNA hairpin binding	190,
GO:0032449~CBM complex	8915,29775,10892,
GO:0032450~maltose alpha-glucosidase activity	8972,2548,2595,
GO:0032451~demethylase activity	23028,1543,1544,54784,25974,
GO:0032452~histone demethylase activity	7404,23135,7403,23028,5253,9682,23030,5927,8242,84159,55693,23210,80853,51780,84864,79831,221656,84678,3720,8284,23081,10765,23133,22992,55818,
GO:0032453~histone demethylase activity (H3-K4 specific)	23028,8242,84864,8284,79697,10765,
GO:0032454~histone demethylase activity (H3-K9 specific)	390245,55806,23028,5253,9682,23030,5927,221037,55693,80853,51780,23081,23133,55818,
GO:0032455~nerve growth factor processing	4803,5045,5046,5125,
GO:0032456~endocytic recycling	10228,9727,8723,2060,5872,10123,51552,11021,55275,163486,22853,79778,6293,57706,11267,55610,64284,30844,10938,57724,30845,30846,738,
GO:0032458~slow endocytic recycling	85377,
GO:0032459~regulation of protein oligomerization	10059,
GO:0032460~negative regulation of protein oligomerization	3630,4985,8290,147138,6653,
GO:0032461~positive regulation of protein oligomerization	388630,9447,3512,4312,7157,885,4314,3416,637,8115,581,5366,129293,51100,51429,
GO:0032462~regulation of protein homooligomerization	348,
GO:0032463~negative regulation of protein homooligomerization	8780,1366,1410,2629,1191,3375,6714,55737,51185,
GO:0032464~positive regulation of protein homooligomerization	8739,10018,389,1191,355,637,10399,638,125170,90427,
GO:0032465~regulation of cytokinesis	6790,9738,55660,1069,675,5300,8678,5289,201163,10807,57026,80179,585,30849,1263,57448,7405,9903,28964,51100,
GO:0032466~negative regulation of cytokinesis	79733,56155,144455,92421,9212,84936,27183,
GO:0032467~positive regulation of cytokinesis	11113,10755,9371,79541,6840,5956,2652,1813,994,643,6755,1814,998,387,5581,9493,8452,9928,5586,79848,201161,80834,9212,117194,9585,8502,990,29127,1894,51289,50838,54627,6683,6795,26189,
GO:0032468~Golgi calcium ion homeostasis	27032,
GO:0032469~endoplasmic reticulum calcium ion homeostasis	7466,596,488,5371,5663,7009,581,817,3708,9709,578,2907,79734,54499,58515,
GO:0032470~positive regulation of endoplasmic reticulum calcium ion concentration	487,488,
GO:0032471~negative regulation of endoplasmic reticulum calcium ion concentration	487,7052,10134,5910,581,578,63892,51024,
GO:0032472~Golgi calcium ion transport	27032,55858,
GO:0032473~cytoplasmic side of mitochondrial outer membrane	120892,
GO:0032474~otolith morphogenesis	100526836,121227,26018,
GO:0032475~otolith formation	80736,
GO:0032479~regulation of type I interferon production	7314,7316,6737,6233,7311,22954,3661,340061,3665,147945,81844,79102,81030,11277,29110,51428,23220,
GO:0032480~negative regulation of type I interferon production	730249,9246,23586,9636,7314,7316,7128,7318,6233,7311,7187,5300,9641,7706,3661,5094,57506,79671,8887,84166,84282,55666,26146,7353,79132,54941,55593,83737,64135,1540,54476,29110,51191,
GO:0032481~positive regulation of type I interferon production	11128,9533,10622,27297,661,929,3659,2547,7520,5336,5434,4790,1499,6778,6850,4361,3654,5437,5440,5435,5441,5591,4791,5970,1660,2033,3661,3428,9208,340061,115004,1387,3665,79132,4615,84265,10623,89870,81030,10621,170506,55718,55703,29110,51428,26191,51082,51728,171568,
GO:0032482~Rab protein signal transduction	5867,2664,
GO:0032483~regulation of Rab protein signal transduction	9909,57706,8567,27352,
GO:0032485~regulation of Ral protein signal transduction	5863,9649,55103,
GO:0032486~Rap protein signal transduction	10411,5911,5908,5912,5906,2889,27352,10769,57826,9693,
GO:0032487~regulation of Rap protein signal transduction	7077,5962,9928,
GO:0032488~Cdc42 protein signal transduction	57698,9423,7454,998,
GO:0032489~regulation of Cdc42 protein signal transduction	19,335,348,345,6014,
GO:0032490~detection of molecule of bacterial origin	721,3929,
GO:0032494~response to peptidoglycan	3569,728,3663,55765,64170,11213,
GO:0032495~response to muramyl dipeptide	7128,4792,4851,182,5970,3663,1432,55765,55914,22861,64170,64127,
GO:0032496~response to lipopolysaccharide	342979,3965,7099,8797,4982,6373,9536,8795,8794,1147,2255,1594,11019,10563,3717,27242,8771,10804,9076,10068,5972,2353,2796,5179,4049,2056,5473,5196,6590,338,1543,6279,4353,1544,249,1906,3725,7054,7056,1634,4804,1991,2919,6678,1267,4257,5197,3329,7356,128,54,210,3620,3248,6403,6401,2241,5336,3454,3726,2697,3727,3929,7412,7132,2920,2921,6863,1268,728,2263,1312,54658,6198,2149,355,958,3148,939,4129,943,2706,3592,10935,923,2643,6278,1373,1236,1439,1269,5731,3596,133,5743,4988,5734,5105,4055,6622,10225,836,6374,5737,5732,5739,7293,4851,623,356,9261,6556,496,3654,6197,842,114609,6868,4791,2326,3604,4283,4016,6833,29,10949,3587,841,3764,7867,5106,55122,149233,3066,8764,8718,84957,57162,55593,55914,10221,5027,3595,7079,4258,4435,117854,63826,27086,57402,57539,55970,8793,25819,26191,8784,11213,8792,11221,23643,
GO:0032497~detection of lipopolysaccharide	7099,949,54209,23643,
GO:0032498~detection of muramyl dipeptide	64127,
GO:0032499~detection of peptidoglycan	54209,
GO:0032500~muramyl dipeptide binding	64127,
GO:0032502~developmental process	1312,5520,5521,1981,3590,55844,375775,130916,23386,64067,10908,134492,51001,55285,55599,163732,78989,84081,5522,
GO:0032506~cytokinetic process	4627,311,6683,
GO:0032507~maintenance of protein location in cell	920,857,1627,6014,
GO:0032508~DNA duplex unwinding	100302090,100533107,1654,1105,1106,4683,8318,9401,9400,301,2547,7520,4174,3508,5965,546,4361,1763,641,1660,1107,10146,7486,9837,1108,23064,6832,10973,84893,92797,1653,440081,10111,1663,84296,83990,80119,57680,25913,51750,54617,10856,51659,8607,25788,
GO:0032509~endosome transport via multivesicular body sorting pathway	83547,6272,
GO:0032510~endosome to lysosome transport via multivesicular body sorting pathway	9525,7415,1130,80700,
GO:0032511~late endosome to vacuole transport via multivesicular body sorting pathway	54741,23484,
GO:0032515~negative regulation of phosphoprotein phosphatase activity	6992,261726,23645,2280,2281,5524,9104,1408,57718,84930,84152,
GO:0032516~positive regulation of phosphoprotein phosphatase activity	3717,23645,3326,5159,186,3672,9472,5524,9863,51231,11314,
GO:0032525~somite rostral/caudal axis specification	7403,6911,3975,92129,4089,10959,134701,441478,57669,9573,
GO:0032526~response to retinoic acid	9536,7484,22943,10626,5020,5950,8273,5159,1512,5914,3482,5916,2697,3485,6256,654,1843,952,2706,7075,6720,3294,5468,1196,429,1032,5727,8648,3490,4277,340485,171023,205860,54332,124641,360,7479,7478,54929,54834,
GO:0032527~protein exit from endoplasmic reticulum	6836,3998,54732,10113,29098,
GO:0032528~microvillus organization	5781,342035,
GO:0032532~regulation of microvillus length	7429,7430,5357,11344,54825,53841,10083,
GO:0032534~regulation of microvillus assembly	5420,5205,5337,688,6624,
GO:0032535~regulation of cellular component size	5728,
GO:0032536~regulation of cell projection size	7477,
GO:0032541~cortical endoplasmic reticulum	9854,2010,444,6786,375346,64801,
GO:0032542~sulfiredoxin activity	83667,140809,
GO:0032543~mitochondrial translation	6183,283459,5188,4701,3035,23438,64963,64960,54460,65993,64968,23395,6150,51258,57038,51069,124995,84273,84340,64951,55037,78988,55278,57129,55168,54948,51373,51081,51116,51021,51023,28973,
GO:0032545~CURI complex	65083,91695,27341,
GO:0032549~ribonucleoside binding	5431,84172,55703,
GO:0032555~purine ribonucleotide binding	7350,
GO:0032556~pyrimidine deoxyribonucleotide binding	79077,
GO:0032557~pyrimidine ribonucleotide binding	7360,
GO:0032561~guanyl ribonucleotide binding	10325,
GO:0032564~dATP binding	3326,3008,2071,6767,
GO:0032567~dGTP binding	25939,
GO:0032570~response to progesterone	1364,7097,10266,4821,2353,7040,5020,7298,2821,7057,11057,7043,8061,2560,5764,6869,952,2706,706,5021,6720,5732,2354,7042,1828,857,5970,10062,1829,8648,57828,378807,257062,347732,117144,572,117155,6357,10628,79820,
GO:0032571~response to vitamin K	632,2155,2153,
GO:0032575~ATP-dependent 5'-3' RNA helicase activity	3508,
GO:0032580~Golgi cisterna membrane	283796,23015,440270,653519,27333,9600,8853,9334,8703,8702,8704,51463,2683,6480,28,2523,2525,2526,10134,2528,4924,2802,2801,2590,2589,2524,2527,2529,6482,6487,6484,11070,2591,10959,6483,170384,2681,283358,84750,337876,338707,22856,57531,79586,55454,80146,55790,23256,124583,2800,81555,89792,51107,83548,84620,126792,116985,79690,6272,2530,64090,55204,64083,56623,55851,54480,11285,9331,51172,23011,10690,51617,25843,23423,51128,127550,
GO:0032581~ER-dependent peroxisome organization	9409,
GO:0032584~growth cone membrane	2596,5818,118813,60412,24141,23265,51393,
GO:0032585~multivesicular body membrane	5874,9146,967,6490,5873,146894,23400,54602,51617,
GO:0032587~ruffle membrane	5662,4641,10253,23396,1729,23122,9026,6792,5152,23586,3690,3688,3685,3320,5341,3678,7168,2268,6714,3936,7430,4830,378,6188,1072,324,5141,1969,208,4771,1785,660,199,114609,387,1915,6868,5756,2191,5795,2059,7074,5058,24138,23189,51177,117145,255189,152273,10235,221472,10630,9847,8844,23286,10347,23550,54869,23526,9181,54997,57026,26751,221178,10395,84687,8394,10519,83543,84249,55612,51763,29993,83871,81848,64787,59338,59341,57669,50649,54212,23362,30817,4646,11252,23499,7094,
GO:0032588~trans-Golgi network membrane	9179,8675,10066,164,10228,4430,8677,8674,8549,22836,3122,3118,3117,3123,3119,972,3115,351,3120,1211,3482,3126,3113,5870,4074,540,400,9367,23647,27236,8905,4218,1174,3125,91949,1213,162,11031,10139,22796,3996,9341,3127,57589,134829,55275,283652,10244,164633,339122,157807,6293,90196,192683,55016,9382,9827,9712,143187,25999,83548,84342,130340,84283,8907,83698,63971,55204,25839,59352,55858,51542,738,666,10466,23431,57511,11154,10893,10717,10053,
GO:0032589~neuron projection membrane	90249,
GO:0032590~dendrite membrane	8910,7070,3643,2566,468,6870,4988,4985,3746,3208,4355,79971,23710,24141,
GO:0032591~dendritic spine membrane	729993,5064,23109,490,2890,8516,3748,4355,7442,2852,
GO:0032592~integral component of mitochondrial membrane	637,5018,80024,10367,54968,56947,23456,
GO:0032593~insulin-responsive compartment	6517,5867,5872,53916,10890,55667,4644,
GO:0032596~protein transport into membrane raft	23180,130132,51308,
GO:0032597~B cell receptor transport into membrane raft	100133941,
GO:0032600~chemokine receptor transport out of membrane raft	100133941,
GO:0032602~chemokine production	326,6279,6280,
GO:0032606~type I interferon production	29110,
GO:0032607~interferon-alpha production	3665,64343,
GO:0032608~interferon-beta production	340061,3665,81844,
GO:0032609~interferon-gamma production	7099,8320,554,3702,10859,3595,64343,
GO:0032611~interleukin-1 beta production	3553,834,3140,114548,
GO:0032613~interleukin-10 production	7097,4179,5580,
