Metabolism of nucleotides	Reactome Pathway	100,161823,132,158,159,122622,64902,203,204,26289,270,271,272,353,471,790,847,978,51727,1503,56474,1633,1635,1716,1723,1806,1807,1841,1854,2618,9615,2745,2766,51292,8833,2876,2936,2987,3251,3614,3615,3704,4830,4831,4833,30833,84618,93034,22978,51251,4907,56953,4521,55270,131870,79873,11164,53343,10606,5198,4860,5471,6240,6241,50484,7083,7084,7295,7296,1890,7298,83549,7371,7372,51733,7378,151531,7498,
Metabolism of polyamines	Reactome Pathway	113451,55256,79814,262,51074,58478,2805,84245,4507,4953,196743,6303,54498,6611,6723,
Metabolism of porphyrins	Reactome Pathway	210,211,212,644,645,1352,1355,1371,2235,3145,3162,3163,5498,54658,7389,7390,
Metabolism of proteins	Reactome Pathway	37,1636,59272,43,50,60,9510,81794,81792,11093,140766,170689,170690,170691,170692,171019,9509,80070,9508,9507,11096,11174,11173,11095,56999,92949,9719,57188,54507,339366,118,183,56052,84920,144245,440138,79087,79868,199857,85365,10195,29880,29929,79053,79796,290,26985,55738,10564,402,410,411,414,415,416,22901,347527,340075,79642,153642,440,467,468,22926,498,506,516,10159,9114,145173,10678,10331,79369,84002,192134,93010,374907,84752,146712,2683,8704,8703,8702,9334,9331,590,617,56005,56913,29071,811,821,6347,10576,7203,10575,22948,908,10574,10694,1045,5199,1081,1082,131474,1215,55907,27235,10063,1359,1360,1361,1363,1369,1431,10106,1499,5476,1509,1511,1522,9820,30827,1537,1603,167227,1639,1649,1650,1663,79947,1725,22894,51726,4189,131118,5611,83475,22845,57171,1798,8813,8818,54344,1803,9695,55741,80267,1915,158078,1917,1933,1936,1937,1938,1964,9451,1967,8892,8891,8890,8893,1965,8894,1968,8661,8662,8663,8664,3646,8665,8666,8667,8668,8669,27335,1973,1974,1975,1977,1978,1981,7458,1983,1984,56648,9669,2028,2081,30001,56605,2107,55763,55770,11336,60412,10640,54536,23265,149371,51013,23404,51010,54512,56915,118460,23016,11340,5393,2137,2159,2147,2155,2158,2197,26224,26234,26272,26270,10517,26190,6468,54461,55294,84261,2864,338557,55033,11328,2488,5045,2530,2395,2589,55568,63917,79695,114805,79623,117248,57452,374378,2590,2591,8693,11227,11226,51809,26290,50614,168391,442117,23193,2621,2626,2641,2650,9245,51301,644378,140687,2671,2673,9945,2677,2688,51738,2695,2720,29926,29925,346562,2784,10020,51764,64841,9570,8733,139760,2922,80273,134266,2931,23708,2999,3068,9709,150274,7184,3309,3313,3329,10525,3421,3479,3481,3483,3484,3485,3486,3487,3488,3489,3576,3623,3624,3625,3626,83729,3630,3670,11015,8570,63971,3798,3799,3800,3801,9314,116138,3816,26085,3817,354,197257,3952,3972,3998,4000,83752,84061,4121,10905,11253,57134,4124,4122,79694,619373,8720,51360,90411,4245,4247,4248,11320,11282,25834,4249,9761,4311,4312,4313,7841,9526,4351,4580,10651,4582,10071,56667,143662,94025,140453,283463,4583,200958,394263,4584,57876,4585,4586,727897,4588,4589,118430,4597,4644,140838,54187,4758,4759,10825,129807,4800,4801,4802,10528,80896,26986,51025,5069,60676,5073,5080,5122,5126,2923,10954,10130,5201,5202,5203,5204,10471,80055,5238,5277,9488,5279,5281,54872,5283,10026,9487,93183,23556,84720,51227,9091,94005,51604,128869,55650,284098,54965,100137049,7941,5329,5340,5372,5373,23203,9512,23275,5443,5526,10113,5589,5624,5627,8858,5873,5972,91869,6134,4736,6135,6136,6137,23521,9045,6138,6139,6141,6142,6143,6144,6146,9349,6147,6152,6154,51121,6155,6157,6158,6159,6122,6156,6160,6161,6164,11224,6165,25873,6173,6167,6168,6169,6170,6123,6124,6171,6125,6128,6129,6130,6132,6133,6175,6176,6181,6184,6185,6204,6205,6206,6207,6208,6209,6210,6217,6218,6222,6223,6187,6224,6227,6228,6229,6230,6231,6232,6233,6234,6235,6188,6189,6191,6192,6193,6194,6201,6202,6203,3921,10055,25813,51128,157869,23478,90701,6396,10484,10802,10427,9632,9871,22872,29927,55176,10952,23480,9037,54437,29843,59343,205564,27230,6464,6499,26503,8604,10165,291,293,64924,55676,148867,10559,28972,9789,60559,8877,10418,10417,79644,6727,6728,6729,6730,6731,6726,6734,58477,23145,6745,6746,6747,6748,6482,6483,6487,6484,8869,10402,6480,84620,55808,10610,256435,27090,81849,30815,6489,8128,51046,7903,29906,338596,412,3703,6804,6818,285362,25870,7341,6613,6612,84447,9797,6901,6902,1155,6903,6904,6905,6934,6950,7057,7058,55901,79875,221981,80731,26519,26515,26517,10440,10245,29090,29928,100287932,10469,92609,1678,26521,26520,7094,9804,56993,10452,401505,100188893,54543,9868,1200,23471,7252,64061,7846,10376,84790,7278,7277,81027,7280,347733,10381,10382,10383,84617,7991,6675,10054,7311,7329,56886,55757,8237,6844,7411,7416,79001,64409,7466,55062,7494,22803,10897,7709,
Metabolism of serotonin	Reactome Pathway	217,4128,
Metabolism of steroid hormones and vitamin D	Reactome Pathway	231,1081,8029,1583,1584,1585,1586,1588,1589,1591,1594,120227,2638,3290,3292,51144,3293,3283,3284,5641,3972,4036,5443,6715,6716,79644,6770,134429,80765,147323,
Metabolism of vitamins and cofactors	Reactome Pathway	60496,4363,31,32,54,81693,316,686,51293,80347,1504,440387,8029,1528,1727,1719,200895,5167,2194,80308,2356,2694,10243,9446,119391,3141,55788,56922,64087,166785,326625,25974,27249,55034,4337,4338,27304,4522,4524,4548,4552,4594,65220,55191,10135,93100,9054,64802,23057,349565,53354,80025,79646,55229,5091,5095,5096,8566,55163,60490,79717,5644,5646,23475,55312,6470,6573,10560,80704,9963,9962,8034,81034,6513,6515,113235,113278,8884,6947,6948,79178,27010,
Metabolism of water-soluble vitamins and cofactors	Reactome Pathway	60496,4363,31,32,54,81693,316,686,51293,80347,1504,440387,8029,1528,1727,1719,200895,5167,2194,80308,2356,2694,10243,9446,119391,3141,55788,56922,64087,166785,326625,25974,27249,55034,4337,4338,27304,4522,4524,4548,4552,4594,65220,55191,10135,93100,9054,64802,23057,349565,53354,80025,79646,55229,5091,5095,5096,8566,55163,60490,79717,5644,5646,23475,55312,6470,6573,10560,80704,9963,9962,8034,81034,6513,6515,113235,113278,8884,6947,6948,79178,27010,
Metal ion SLC transporters	Reactome Pathway	1356,9843,6556,4891,7779,7780,7781,64924,55676,148867,169026,1317,27173,57181,23516,29986,29985,55630,283375,25800,7922,64116,30061,254428,84102,
Methionine salvage pathway	Reactome Pathway	55256,51074,58478,2805,84245,4507,
Methylation	Reactome Pathway	191,1312,1544,4143,4144,27430,4548,4552,4837,7172,
MicroRNA (miRNA) biogenesis	Reactome Pathway	26523,27161,192669,192670,54487,23405,29102,5430,5431,5432,5433,5434,5435,5436,5437,5438,5439,5440,5441,8575,5901,6895,57510,
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	Reactome Pathway	2697,
Mineralocorticoid biosynthesis	Reactome Pathway	1081,1584,1585,1589,3283,3284,3972,
Minus-strand DNA synthesis	Reactome Pathway	5478,
Miscellaneous substrates	Reactome Pathway	1565,29785,113612,54905,64816,1579,284541,1580,57834,8529,126410,4051,
Mitochondrial ABC transporters	Reactome Pathway	23456,10058,22,11194,
Mitochondrial Fatty Acid Beta-Oxidation	Reactome Pathway	33,34,35,37,1666,1892,1632,3033,3030,3032,84693,166785,4594,5095,5096,
Mitochondrial Uncoupling Proteins	Reactome Pathway	7350,7351,7352,
Mitochondrial biogenesis	Reactome Pathway	211,1386,506,801,814,10498,80205,1385,1387,54205,2101,2551,2553,3054,8841,85441,5600,6300,1432,5469,4208,4209,7978,8648,10499,23054,9611,9572,4899,11232,5442,5465,10891,133522,23082,5563,5564,5565,5571,51422,53632,6256,23410,6604,6742,6907,79718,7019,51106,64216,96764,
Mitochondrial iron-sulfur cluster biogenesis	Reactome Pathway	2230,112812,2232,2395,23479,57128,9054,81894,51312,
Mitochondrial protein import	Reactome Pathway	50,498,506,516,617,131474,27235,10063,1431,1537,131118,2395,2671,80273,134266,150274,3313,3329,3421,197257,4580,10651,51025,23203,9512,25813,8604,10165,291,293,6901,26519,26515,26517,10440,10245,29090,29928,100287932,10469,92609,1678,26521,26520,9804,56993,10452,401505,100188893,54543,9868,7416,
Mitochondrial tRNA aminoacylation	Reactome Pathway	57505,79587,55157,124454,10667,2617,23438,55699,3735,23395,92935,79731,25973,27068,5859,57038,54938,80222,57176,10352,51067,
Mitochondrial transcription initiation	Reactome Pathway	5442,7019,64216,
Mitochondrial transcription termination	Reactome Pathway	7978,
Mitotic Anaphase	Reactome Pathway	25909,64682,10393,51529,29882,29945,51433,51434,23141,378708,9212,80776,8815,332,699,701,9184,57082,8881,991,8697,246184,996,113130,55143,1058,1060,1062,1063,64946,2491,64105,91687,79019,55839,79172,401541,55166,80152,79682,9793,23332,23122,6249,79980,2010,54821,9700,55869,3619,23421,81930,3796,84643,11004,9735,221496,23592,4000,4001,8379,4085,22919,79003,10403,54820,81565,25936,10726,83540,57122,55746,23279,79023,348995,79902,4928,5048,23244,23047,5347,11243,5501,5515,5516,5518,5519,5520,5525,5526,5527,5528,5529,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,9232,5885,5903,5905,55920,6232,6233,6396,81929,151648,151246,220134,348235,8243,9126,147841,57405,54908,10274,10735,57551,7112,7311,7314,7316,11065,7321,7324,7443,7444,23063,7514,9183,55055,11130,
Mitotic G1-G1/S phases	Reactome Pathway	8900,890,891,595,894,896,898,9134,902,993,8318,990,8317,983,1017,1019,1021,1022,1026,1027,1029,1030,1031,1032,81620,1163,8454,10926,1719,1859,1869,1870,1871,1874,1875,26271,3065,55957,91750,132660,286826,4149,55388,4171,4172,4173,4174,4175,4176,84515,4331,4605,4609,4998,4999,23595,5000,5001,23594,5111,9088,5422,23649,5426,5427,5515,5516,5518,5519,5520,28227,5557,5558,5682,5683,5684,5685,5686,5687,5688,5689,5699,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,9491,5925,5928,5933,5934,6117,6118,6119,29935,6233,6241,6500,6502,7027,7029,7084,7153,7298,7311,7314,7316,7465,
Mitotic G2-G2/M phases	Reactome Pathway	10121,84962,10142,7840,6790,22994,79866,8945,8900,890,891,9133,902,9738,993,994,995,983,728642,984,1017,55755,1022,1063,55835,9662,22995,22897,55125,11190,80184,95681,9702,80254,80321,55722,79959,84131,1069,9793,23332,11064,1453,1454,8454,1639,10540,11258,1778,1781,8655,1869,1871,2033,23291,11116,2305,55142,3320,55957,91750,132660,286826,22919,4331,4605,54820,121441,4751,22981,4926,4957,8481,10133,5048,5108,5116,9088,5347,10733,5500,4659,4660,5515,5516,5518,5519,5520,5566,5577,4218,5928,6233,10806,9814,6500,8636,7846,7277,203068,10382,10383,7283,27175,10844,10426,27229,114791,85378,7311,7314,7316,7465,7514,7531,7532,
Mitotic M-M/G1 phases	Reactome Pathway	8086,25909,64682,10393,51529,29882,29945,51433,51434,23141,378708,10776,9212,80776,8815,332,8548,699,701,9184,57082,891,9133,8881,991,8697,246184,996,8318,990,8317,113130,55143,983,1017,81620,1058,1060,1062,1063,64946,2491,64105,91687,79019,55839,79172,401541,55166,80152,79682,9793,23332,23122,6249,255919,1457,1459,1460,23399,10926,79980,1869,1870,1871,2010,2029,54821,9700,26271,51053,2801,64689,26003,474382,3014,3015,54145,3020,55869,8335,8334,3013,8331,255626,3018,8347,3017,8345,8970,85236,8340,8342,8341,8348,8350,8359,8337,8338,8349,333932,128312,8290,3619,23421,81930,10112,9493,3796,84643,11004,9735,221496,23592,4000,4001,23175,9663,64900,8379,4085,5594,5595,22919,84930,23383,55388,4171,4172,4173,4174,4175,4176,84515,79648,79003,9918,23310,64151,54892,23397,29781,10403,54820,81565,10783,140609,91754,25836,25936,10726,83540,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,4998,4999,23595,5000,5001,23594,5048,23244,23047,23133,5347,11243,5422,23649,5426,5427,9883,5501,5515,5516,5518,5519,5520,55844,5525,5526,5527,5528,5529,5557,5558,5578,5579,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,9232,5861,81876,5862,5885,8480,5903,5905,5925,55920,6117,6118,6119,29935,6232,6233,6396,81929,6418,387893,151648,151246,220134,348235,8243,10592,9126,10051,147841,57405,54908,10274,10735,57551,7112,7175,7311,7314,7316,11065,7321,7324,8615,7443,7444,23063,7514,9183,55055,11130,
Mitotic Metaphase and Anaphase	Reactome Pathway	25909,64682,10393,51529,29882,29945,51433,51434,23141,378708,9212,80776,8815,332,699,701,9184,57082,8881,991,8697,246184,996,113130,55143,1058,1060,1062,1063,64946,2491,64105,91687,79019,55839,79172,401541,55166,80152,79682,9793,23332,23122,6249,79980,2010,54821,9700,26271,55869,3619,23421,81930,3796,84643,11004,9735,221496,23592,4000,4001,8379,4085,22919,79003,10403,54820,81565,25936,10726,83540,57122,55746,23279,79023,348995,79902,4928,5048,23244,23047,5347,11243,5501,5515,5516,5518,5519,5520,5525,5526,5527,5528,5529,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,9232,5885,5903,5905,55920,6232,6233,6396,81929,151648,151246,220134,348235,8243,9126,147841,57405,54908,10274,10735,57551,7112,7311,7314,7316,11065,7321,7324,7443,7444,23063,7514,9183,55055,11130,
Mitotic Metaphase/Anaphase Transition	Reactome Pathway	26271,5347,
Mitotic Prometaphase	Reactome Pathway	25909,378708,9212,80776,332,699,701,9184,57082,891,9133,991,113130,55143,983,1058,1060,1062,1063,64946,2491,64105,91687,79019,55839,79172,401541,55166,80152,79682,9793,23332,23122,6249,1457,1459,1460,79980,54821,55869,3619,23421,81930,3796,84643,11004,9735,8379,4085,22919,79003,9918,64151,23397,10403,54820,81565,25936,10726,83540,57122,55746,23279,79023,348995,79902,4928,5048,23244,23047,5347,11243,5501,5515,5516,5518,5519,5525,5526,5527,5528,5529,5885,5903,5905,55920,6232,6396,81929,151648,151246,220134,348235,8243,10592,9126,10051,147841,57405,54908,10274,10735,57551,23063,7514,9183,55055,11130,
Mitotic Prophase	Reactome Pathway	8086,10776,8815,8548,891,9133,983,255919,23399,2010,2029,2801,64689,26003,474382,3014,3015,54145,3020,8335,8334,3013,8331,255626,3018,8347,3017,8345,8970,85236,8340,8342,8341,8348,8350,8359,8337,8338,8349,333932,128312,8290,221496,23592,4000,4001,23175,9663,64900,5594,5595,84930,79648,23310,54892,29781,10783,140609,91754,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,23133,5347,9883,5515,5516,5518,5519,55844,5578,5579,5861,81876,5862,8480,5903,5925,81929,6418,387893,10592,10051,7112,7175,8615,7443,7444,
Mitotic Spindle Checkpoint	Reactome Pathway	64682,10393,51529,29882,29945,51433,51434,701,9184,8881,991,8697,246184,996,8379,4085,11065,7321,7324,
Mitotic Telophase/Cytokinesis	Reactome Pathway	10112,9493,23383,25836,10726,23244,23047,5347,5885,8243,9126,10274,10735,23063,
Molecules associated with elastic fibres	Reactome Pathway	27302,650,652,655,2202,30008,2192,2199,10516,8200,8516,3685,3688,3690,3693,3694,3696,4052,4053,4054,8425,4236,4237,4238,4239,8076,7040,7042,7043,7448,
Molybdenum cofactor biosynthesis	Reactome Pathway	10243,55034,4337,4338,27304,9054,
Monoamines are oxidized to aldehydes by MAOA and MAOB	Reactome Pathway	4128,4129,
Mtb iron assimilation by chelation	Reactome Pathway	4057,
Mucopolysaccharidoses	Reactome Pathway	10057,176,375790,411,126792,27087,135152,26229,11041,10678,10331,79369,93010,2683,8704,8703,8702,9334,9331,11285,63827,633,960,11261,79586,54480,8534,50515,55501,166012,113189,51363,9435,9469,23563,4166,56548,83539,22856,337876,55790,55454,1464,10675,1634,29940,92126,2131,2132,2331,2720,79411,26035,2799,2817,221914,2719,2239,2262,10082,2990,283464,727936,3036,3037,3038,3073,3074,3161,10855,60495,9653,9957,9956,9955,9953,9951,222537,64711,9394,90161,266722,3339,3373,8692,8372,3423,3425,11081,4060,10894,4669,1463,3340,8509,9348,64579,4969,4958,9061,9060,5549,6382,6383,9672,6385,6448,10861,1836,347734,51000,11046,6548,6482,6483,6487,6484,10402,55576,10090,1462,
Muscarinic acetylcholine receptors	Reactome Pathway	1128,1129,1131,1132,1133,
Muscle contraction	Reactome Pathway	59,72,88,89,800,801,1674,1756,3672,3693,25802,4604,4606,4607,4629,4621,4624,4626,4632,103910,4633,4634,4635,4637,140465,10398,4638,4703,5829,10580,10174,8557,7094,7111,7134,7125,7135,7136,7137,7138,7139,7140,7168,7169,7170,7171,7273,7414,7431,
MyD88 cascade initiated on plasma membrane	Reactome Pathway	177,351,466,1386,983,1147,1385,1660,1845,1846,1848,1849,51295,2002,2353,3146,3551,8517,3654,3656,51135,3725,5604,5605,5606,6416,5608,5609,4214,6885,5594,5602,5600,1432,5595,5598,5599,5601,9261,7867,4205,4208,4615,4790,4791,4792,4793,10392,64127,57162,57161,246330,5515,5516,5518,5519,5528,5970,8767,6233,6195,6196,6197,9252,6283,6285,6288,10454,23118,257397,81793,7100,7189,7311,7314,7316,7334,7335,
MyD88 dependent cascade initiated on endosome	Reactome Pathway	177,351,466,1386,983,1147,1385,170506,1660,1845,1846,1848,1849,51295,2002,2353,3146,3551,8517,3654,3656,51135,3665,3725,5604,5605,5606,6416,5608,5609,4214,6885,5594,5602,5600,1432,5595,5598,5599,5601,9261,7867,4205,4208,4615,4790,4791,4792,4793,10392,64127,57162,57161,246330,5515,5516,5518,5519,5528,5970,8767,6233,6195,6196,6197,9252,6283,6285,6288,10454,23118,257397,51284,51311,54106,7189,7311,7314,7316,7334,7335,
MyD88-independent cascade	Reactome Pathway	177,351,466,1386,329,330,841,929,983,1147,1385,1660,1845,1846,1848,1849,2002,8772,2353,3146,3551,9641,8517,3654,3656,3661,3665,3725,23643,5604,5605,5606,6416,5608,5609,6885,5594,5602,5600,1432,5595,5598,5599,5601,9261,7867,4205,4208,4615,4790,4791,4792,4793,10392,64127,5515,5516,5518,5519,5528,5781,5970,8737,8767,11035,6233,6195,6196,6197,9252,6283,6285,6288,23098,10454,23118,257397,29110,148022,353376,7098,7099,7187,7189,7311,7314,7316,7321,7322,7323,7334,7335,
MyD88:Mal cascade initiated on plasma membrane	Reactome Pathway	177,351,466,1386,695,929,948,983,1147,1385,1660,1845,1846,1848,1849,51295,2002,2353,3146,3551,8517,3654,3656,11213,51135,3725,23643,5604,5605,5606,6416,5608,5609,4214,6885,5594,5602,5600,1432,5595,5598,5599,5601,9261,7867,4205,4208,4615,4790,4791,4792,4793,10392,64127,57162,57161,246330,5515,5516,5518,5519,5528,5970,8767,6233,6195,6196,6197,9252,6283,6285,6288,59307,10454,23118,257397,114609,7096,7097,7099,10333,7189,7311,7314,7316,7334,7335,
Myoclonic epilepsy of Lafora	Reactome Pathway	8086,10057,176,178,375790,226,229,230,276,277,279,280,411,126792,27087,135152,26229,11041,10678,10331,79369,93010,2683,8704,8703,8702,9334,9331,11285,63827,633,801,960,11261,79586,54480,8534,50515,55501,166012,113189,51363,9435,9469,23563,4166,56548,83539,22856,337876,55790,55454,1464,10675,1634,29940,92126,2023,2026,2027,7957,2131,2132,2203,8789,2331,2538,57818,92579,2539,2582,2584,2592,2597,26330,2632,2645,2646,2720,79411,26035,2799,2805,2806,2817,221914,2719,2239,2262,10082,2821,2990,283464,727936,2992,8908,2997,2998,3036,3037,3038,3073,3074,3098,3099,3101,3161,10855,60495,9653,9957,9956,9955,9953,9951,222537,64711,9394,90161,266722,3339,3373,8692,8372,3423,3425,11081,3795,3938,4060,10894,4190,4191,8972,4669,1463,3340,8509,9348,64579,378884,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,4969,4958,9061,9060,5091,5105,5106,5207,5208,5209,5210,5211,5213,5214,5223,5224,5226,5230,25796,5236,55276,5255,5256,5257,5260,5261,5313,5315,9883,5507,5515,5516,5518,5519,5528,5549,5566,5567,5568,5631,221823,5634,5834,5836,5837,8480,5903,6120,22934,6233,6382,6383,9672,6385,81929,6448,6476,6576,1468,8402,8604,10165,10861,1836,6513,6514,6515,6517,6518,347734,51000,11046,2542,6523,6524,6526,6527,200010,6548,6482,6483,6487,6484,10402,55576,6888,7086,7167,7175,11181,7311,7314,7316,7360,10090,1462,
Myogenesis	Reactome Pathway	25,663,91653,998,1013,1000,1002,50937,1495,1496,1499,5608,5600,6300,1432,4205,100271849,4208,4209,4617,4618,4654,4656,4756,4917,9043,6938,6929,6925,
N-Glycan antennae elongation	Reactome Pathway	2683,8704,8703,8702,9334,9331,11320,11282,25834,4249,6484,6480,8128,51046,338596,
N-glycan antennae elongation in the medial/trans-Golgi	Reactome Pathway	2683,8704,8703,8702,9334,9331,2530,4124,4122,4247,4248,11320,11282,25834,4249,6484,6480,8128,51046,338596,
N-glycan trimming and elongation in the cis-Golgi	Reactome Pathway	4121,10905,57134,79694,4245,
N-glycan trimming in the ER and Calnexin/Calreticulin cycle	Reactome Pathway	811,821,9695,55741,80267,23193,11253,9761,7841,2923,5589,56886,55757,
NADE modulates death signalling	Reactome Pathway	835,836,4803,4804,27018,7531,
NADPH regeneration	Reactome Pathway	3417,
NCAM signaling for neurite out-growth	Reactome Pathway	375790,9048,775,776,8913,8912,8911,779,782,783,784,785,983,6900,1282,1284,1285,1286,1287,1291,1292,1293,256076,131873,1297,1298,1299,1385,2260,2534,2668,2674,2675,64096,2885,3265,3845,5604,5605,5594,5595,4684,1463,4893,4902,5621,5623,5747,5786,5894,9252,6654,6708,6709,6710,6711,6712,57731,51332,6714,8128,7903,7529,
NCAM1 interactions	Reactome Pathway	375790,9048,775,776,8913,8912,8911,779,782,783,784,785,6900,1282,1284,1285,1286,1287,1291,1292,1293,256076,131873,1297,1298,1299,2668,2674,2675,64096,4684,1463,4902,5621,5623,8128,7903,
NEP/NS2 Interacts with the Cellular Export Machinery	Reactome Pathway	8086,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,9883,8480,5901,5903,81929,7175,7514,
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	Reactome Pathway	843,841,1147,23586,8772,64135,3551,8517,57506,8737,84282,7706,
NF-kB is activated and signals survival	Reactome Pathway	3551,3654,4790,4792,4803,4804,5970,6233,8878,7189,7311,7314,7316,
NFG and proNGF binds to p75NTR	Reactome Pathway	4803,4804,22986,
NGF processing	Reactome Pathway	5045,4803,5125,5046,
NGF signalling via TRKA from the plasma membrane	Reactome Pathway	107,108,109,196883,111,112,113,114,115,116,117,135,156,26523,27161,192669,192670,207,84335,208,10000,160,161,163,1173,1175,466,572,673,685,801,814,842,930,940,941,942,983,1026,1027,1147,1211,1385,1398,1399,10126,1759,1785,26052,1845,1846,1848,1849,1950,1956,2002,2064,2065,2066,2069,2246,2255,8823,8822,8817,9965,2247,26281,27006,8074,2248,2249,2250,2251,2252,2253,2254,2260,2263,2261,2264,2308,2309,4303,10818,2534,2549,2885,2931,2932,1839,3265,3667,8660,3708,3709,3710,57498,3815,4254,9365,152831,3845,3932,5604,5605,5607,5594,5600,6300,5603,1432,5595,5598,79109,9261,7867,4193,4205,4208,407015,407016,64223,4343,2475,4803,3164,4893,3084,9542,10718,145957,4914,4915,5136,5153,5137,5154,5155,5156,5159,5170,23239,23035,5290,5291,5293,5295,5296,8503,5335,5515,5516,5518,5519,5528,5566,5567,5568,5573,5575,5576,5577,5578,5580,5581,5582,5728,5781,5894,5898,5899,5900,5906,2889,387,253260,6016,6014,6195,6196,6197,9252,6199,6456,6464,25759,53358,6654,6714,6774,117145,27327,23112,57690,50852,57761,7249,7409,7529,
NGF-independant TRKA activation	Reactome Pathway	116,117,135,4914,4915,
NICD traffics to nucleus	Reactome Pathway	1387,2648,8850,9794,84441,55534,10046,4851,4853,4854,4855,3516,22938,
NOD1/2 Signaling Pathway	Reactome Pathway	329,330,64170,834,835,837,841,842,1147,1540,3551,8517,3654,3656,83737,5608,6885,5600,6300,5603,1432,10392,64127,8767,10454,23118,257397,7128,7189,7334,7335,
NOSIP mediated eNOS trafficking	Reactome Pathway	4846,51070,
NOSTRIN mediated eNOS trafficking	Reactome Pathway	857,1785,4846,115677,8976,
NOTCH1 Intracellular Domain Regulates Transcription	Reactome Pathway	892,1024,1387,8454,2033,55294,3065,83933,79885,3066,8841,9759,10014,10013,51564,55869,9734,3280,388585,23462,23493,26508,3091,2648,8850,9794,84441,55534,10046,4609,9611,9612,4851,3516,9978,6233,6500,22938,6907,79718,7088,7089,7090,7091,7311,7314,7316,
NOTCH2 Activation and Transmission of Signal to the Nucleus	Reactome Pathway	102,51107,83464,1272,28514,54567,182,3714,4192,57534,142678,23385,54492,4853,5664,55851,6233,7311,7314,7316,
NOTCH2 intracellular domain regulates transcription	Reactome Pathway	1385,2033,2208,3002,3280,388585,9794,84441,55534,10046,4853,3516,
NRAGE signals death through JNK	Reactome Pathway	26574,29,11214,393,9826,23365,27237,9828,23370,9181,50650,50649,9459,8874,23229,572,10018,1894,2245,221472,89846,121512,6453,8997,9500,5599,4168,23263,10276,25791,4803,4804,84033,64857,57449,5879,5924,6654,6655,7074,26230,7204,7409,7410,10451,
NRIF signals cell death from the nucleus	Reactome Pathway	51107,83464,23421,5599,23385,4803,4804,5664,55851,6233,8878,7189,7311,7314,7316,
Na+dependent glucose transporters	Reactome Pathway	6523,6524,6526,6527,200010,
Naﰩ� dependent neurotransmitter transporters	Reactome Pathway	6570,6571,6580,6582,6529,6538,6539,6540,11254,55117,348932,340024,6530,54716,6531,9152,6533,6534,6536,
Nectin/Necl  trans heterodimerization	Reactome Pathway	23705,57863,5817,5818,5819,25945,81607,
Nef Mediated CD4 Down-regulation	Reactome Pathway	160,161,163,1173,1175,375,51606,920,3932,
Nef Mediated CD8 Down-regulation	Reactome Pathway	160,161,163,1173,1175,51606,926,
Nef and signal transduction	Reactome Pathway	919,1794,9844,2534,3055,3932,5062,5879,
Nef mediated downregulation of CD28 cell surface expression	Reactome Pathway	1173,940,
Nef mediated downregulation of MHC class I complex cell surface expression	Reactome Pathway	162,164,8907,10053,1174,8905,130340,567,3105,55690,
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	Reactome Pathway	162,164,8907,10053,1174,8905,130340,160,161,163,1173,1175,375,51606,567,940,920,926,3105,3932,55690,
Negative epigenetic regulation of rRNA expression	Reactome Pathway	51742,11176,902,1022,1786,1789,2068,2071,2965,2966,2967,2968,474382,3014,3015,54145,3020,3065,3066,8335,8334,3013,8331,255626,3018,8347,3017,8345,8970,85236,8340,8342,8341,8348,8350,8359,8337,8338,8349,333932,128312,8932,4331,25885,84172,9533,51082,5437,5440,23378,79595,10284,8819,29115,79685,25942,23309,23411,8467,64426,6839,9015,9014,9013,79101,6908,7270,7343,
